label_join() · Recebe […]: aplique depois de rate/sum.,label_join() · Recebe instant vector: aplique depois de rate/sum.
"⚠️ label_join(): pegadinha «Label ausente = """"». O que acontece / por quê?","Label ausente = """", com o separador sobrando (staging/). Filtre antes ({region!=""""}) ou trate depois com label_replace(..., ""where"", ""$1"", ""where"", ""(.*)/"")."
⚠️ label_join(): pegadinha «A ordem das origens importa». O que acontece / por quê?,"service, environment ≠ environment, service."
⚠️ label_join(): pegadinha «Colisão». O que acontece / por quê?,"se, depois de sobrescrever um label, duas séries ficarem idênticas, a query falha com vector cannot contain metrics with the same labelset."
⚠️ label_join(): pegadinha «Separador ambíguo». O que acontece / por quê?,"se os valores podem conter o separador (a/b + c e a + b/c dão a/b/c), escolha um separador que não aparece nos dados (|, ::)."
⚠️ label_join(): pegadinha «Só instant vector». O que acontece / por quê?,"label_join(x[5m], ...) é erro de tipo. Aplique depois do rate/sum."
"label_replace() · label_replace(v, DESTINO, SUBSTITUIÇÃO, ORIGEM, REGEX): ?",destino primeiro!
label_replace() · Regex […]; não casou → série […] (sem erro).,label_replace() · Regex ancorada; não casou → série inalterada (sem erro).
"label_replace() · $1, $nome, ${1}_x; substituição vazia […] o label.","label_replace() · $1, $nome, ${1}_x; substituição vazia remove o label."
label_replace() · Uso nº 1: alinhar labels para […] (on (...) group_left (...)); uso nº 2: sum by de algo escondido num label.,label_replace() · Uso nº 1: alinhar labels para join (on (...) group_left (...)); uso nº 2: sum by de algo escondido num label.
"label_replace() · Se é sempre necessário, faça no […] (ingestão), não na query.","label_replace() · Se é sempre necessário, faça no relabel_configs (ingestão), não na query."
⚠️ label_replace(): pegadinha «Regex ancorada». O que acontece / por quê?,"""checkout"" só casa com o valor exato checkout. Use .* nas pontas quando quiser ""contém""."
⚠️ label_replace(): pegadinha «Não casou = volta igual». O que acontece / por quê?,"não dá erro e não some. As séries que ""escaparam"" (como o redis-0) aparecem sem o label e bagunçam agrupamentos."
⚠️ label_replace(): pegadinha «$1_suffix vira vazio». O que acontece / por quê?,use ${1}_suffix / ${name}_suffix.
⚠️ label_replace(): pegadinha «Escape em strings PromQL». O que acontece / por quê?,"dentro de ""..."", \d precisa ser escrito \\d. Alternativas: usar classes ([0-9]) ou crases: `(\d+)`."
⚠️ label_replace(): pegadinha «Colisão de séries». O que acontece / por quê?,"se o label_replace sobrescrever um label e duas séries ficarem com o mesmo conjunto de labels, a query falha com vector cannot contain metrics with the same labelset."
⚠️ label_replace(): pegadinha «Custo». O que acontece / por quê?,"roda em cada avaliação e em cada série. Em dashboards com milhares de séries, prefira resolver no relabeling do scrape."
⚠️ label_replace(): pegadinha «O nome da métrica é mantido». O que acontece / por quê?,"diferente das funções matemáticas, label_replace preserva o __name__ (e você pode até mexer nele com dst_label=""__name__"")."
"last_over_time() · last_over_time(x[j]) = […] de cada série dentro de (agora − j, agora].","last_over_time() · last_over_time(x[j]) = última amostra de cada série dentro de (agora − j, agora]."
last_over_time() · Serve para séries […] e […] com info metrics; janela […] maior intervalo entre amostras.,last_over_time() · Serve para séries esparsas e joins com info metrics; janela > maior intervalo entre amostras.
"last_over_time() · Seletor puro já tem lookback de […], mas […] cortam na hora.","last_over_time() · Seletor puro já tem lookback de 5 min, mas staleness markers cortam na hora."
last_over_time() · […] (junto com first_over_time).,last_over_time() · Mantém __name__ (junto com first_over_time).
last_over_time() · Esconde dados velhos: ?,combine com absent_over_time ou com a idade (time() - ts_of_last_over_time(...)).
⚠️ last_over_time(): pegadinha «Esconde dados velhos». O que acontece / por quê?,"com [1d], um exporter que morreu há 23h ainda aparece ""vivo"" com o último valor. Combine com a idade (ts_of_last_over_time) ou com absent_over_time."
⚠️ last_over_time(): pegadinha «Janela menor que o intervalo entre amostras = buracos». O que acontece / por quê?,Veja os painéis 3 e 4.
⚠️ last_over_time(): pegadinha «O timestamp do resultado é o da avaliação». O que acontece / por quê?,"O timestamp do resultado é o da avaliação, não o da amostra. timestamp(last_over_time(x[5m])) devolve o horário da consulta; para o horário da amostra use ts_of_last_over_time (experimental) ou timestamp(x) no seletor puro."
⚠️ last_over_time(): pegadinha «Mantém __name__». O que acontece / por quê?,"Mantém __name__ (como first_over_time), então last_over_time(a[5m]) or last_over_time(b[5m]) preserva os nomes. As outras *_over_time removem."
⚠️ last_over_time(): pegadinha «Staleness vs lookback». O que acontece / por quê?,o seletor puro preenche até 5 min somente se não houve staleness marker. Séries que somem do target (como aqui) cortam na hora; por isso o last_over_time é necessário.
ln() · ln(v) = ?,"log base e; inverso do exp. ln(1) = 0, ln(0) = -Inf, ln(<0) = NaN, ln(+Inf) = +Inf."
ln() · Exponencial vira reta: ?,deriv(ln(x)[janela:passo]) = taxa contínua r; tempo de dobra = 0.6931 / r.
ln() · Média geométrica: ?,exp(avg(ln(x))).
ln() · ln(2) literal = ?,erro de parse; funções matemáticas só aceitam instant vector.
ln() · Filtre zeros antes: ?,ln(x > 0).
⚠️ ln(): pegadinha «Zero vira -Inf». O que acontece / por quê?,e quebra médias (avg com um -Inf = -Inf) e gráficos. Filtre: ln(x > 0).
⚠️ ln(): pegadinha «Negativo vira NaN». O que acontece / por quê?,"Negativo vira NaN, que ""contamina"" qualquer conta em que entrar."
⚠️ ln(): pegadinha «ln(2) com escalar é erro de parse». O que acontece / por quê?,Use ln(vector(2)) ou o literal 0.6931.
⚠️ ln(): pegadinha «Base errada». O que acontece / por quê?,"ln é base e. Para base 10 use log10, para base 2 log2. Conversão: log10(x) = ln(x) / 2.302585."
⚠️ ln(): pegadinha «Nome da métrica some». O que acontece / por quê?,e histogramas nativos são ignorados.
"log10() · log10(v) ""conta os zeros"": ?","log10(1000) = 3, log10(0.001) = -3, log10(1) = 0."
"log10() · log10(0) = -Inf, log10(<0) = NaN (iguais ao ln); filtre […] dentro.","log10() · log10(0) = -Inf, log10(<0) = NaN (iguais ao ln); filtre x > 0 dentro."
log10() · Ordem de grandeza: ?,"floor(log10(x)); ""10× pior"": Δlog10 > 1."
log10() · Decibéis: ?,"potência 10 * log10(P/Pref), amplitude 20 * log10(A/Aref)."
log10() · Só pra enxergar?,Eixo log do Grafana.
⚠️ log10(): pegadinha «Zero vira -Inf». O que acontece / por quê?,"Zero vira -Inf (endpoint sem tráfego, link caído) e negativo vira NaN. Filtre com x > 0 dentro do log10."
⚠️ log10(): pegadinha «Unidade importa». O que acontece / por quê?,log10 de segundos ≠ log10 de milissegundos (diferença de 3). Documente a unidade.
⚠️ log10(): pegadinha «Médias no espaço log». O que acontece / por quê?,"são médias geométricas (10 ^ avg(log10(x))), não aritméticas."
⚠️ log10(): pegadinha «10× vs 20×». O que acontece / por quê?,"em decibéis: potência → 10, amplitude → 20."
⚠️ log10(): pegadinha «floor(log10(x)) perto de potências de 10». O que acontece / por quê?,oscila: um valor em torno de 1 ms (0.00098 ↔ 0.00102) fica pulando entre -4 e -3. Por isso o /health do lab está em 1.5 ms.
⚠️ log10(): pegadinha «Nome da métrica some». O que acontece / por quê?,e histogramas nativos são ignorados.
log2() · log2(v): ?,"""2 elevado a quanto?""; log2(1024) = 10, log2(1) = 0, log2(0.5) = -1, log2(0) = -Inf, log2(<0) = NaN."
log2() · Dobras desde a base: ?,log2(atual / base).
log2() · Próxima potência de 2: ?,2 ^ ceil(log2(x)).
log2() · Referências: ?,"2¹⁰ = Ki, 2²⁰ = Mi, 2³⁰ = Gi."
log2() · Native histograms: fator 2^(2^-schema); schema 0 → ?,fronteiras em potências de 2.
⚠️ log2(): pegadinha «Zero vira -Inf». O que acontece / por quê?,"Zero vira -Inf (ex.: 0 réplicas, 0 bytes) e negativo vira NaN. Filtre com x > 0."
⚠️ log2(): pegadinha «Divisão por zero no ratio». O que acontece / por quê?,log2(a / b) com b = 0 → log2(+Inf) = +Inf. Filtre o denominador.
⚠️ log2(): pegadinha «2 ^ ceil(log2(x)) numa potência exata». O que acontece / por quê?,"log2(1024) = 10 exato, então fica 1024. Mas ponto flutuante pode dar 10.000000000000002 e pular para 2048. Use ceil(log2(x) - 1e-9) se precisar de exatidão."
⚠️ log2(): pegadinha «Precedência». O que acontece / por quê?,2 ^ ceil(log2(x)) precisa do ^ fora; ^ é associativo à direita (2 ^ 3 ^ 2 = 2 ^ 9 = 512).
⚠️ log2(): pegadinha «Nome da métrica some». O que acontece / por quê?,e histogramas nativos são ignorados (o log2 não mexe em buckets; ele age em valores float).
mad_over_time() · mad_over_time(x[w]) = mediana de |xᵢ − mediana(x)|; […] (flag promql-experimental-functions).,mad_over_time() · mad_over_time(x[w]) = mediana de |xᵢ − mediana(x)|; experimental (flag promql-experimental-functions).
mad_over_time() · Robusto a outliers (até ~50%); […].,"mad_over_time() · Robusto a outliers (até ~50%); σ ≈ 1,4826 × MAD."
mad_over_time() · z-score robusto: ?,"(x − quantile_over_time(0.5, x[w])) / (1.4826 * mad_over_time(x[w]))."
mad_over_time() · MAD = 0 quando a maioria das amostras é igual → ?,proteja a divisão com > 0.
mad_over_time() · Quer que picos pesem?,Então não use MAD: stddev_over_time/max_over_time.
⚠️ mad_over_time(): pegadinha «Experimental». O que acontece / por quê?,sem --enable-feature=promql-experimental-functions a query dá erro de função desconhecida. O nome/comportamento pode mudar entre versões.
⚠️ mad_over_time(): pegadinha «MAD ≠ σ». O que acontece / por quê?,"para comparar com o desvio padrão, multiplique por 1,4826 (vale para distribuição normal)."
⚠️ mad_over_time(): pegadinha «MAD = 0». O que acontece / por quê?,quando mais da metade das amostras é igual (ex.: gauge que fica parado): o z-score robusto vira ±Inf/NaN. Proteja com (... > 0).
⚠️ mad_over_time(): pegadinha «Robusto até ~50% de outliers». O que acontece / por quê?,"se mais da metade das amostras forem ""estranhas"", elas passam a ser o ""normal""."
⚠️ mad_over_time(): pegadinha «Histogramas nativos são ignorados». O que acontece / por quê?,Histogramas nativos são ignorados (só amostras float).
"max_of() · max_of(a, b) = maior de […] → […].","max_of() · max_of(a, b) = maior de 2 escalares → piso."
max_of() · Vetor?,clamp_min. Várias séries? max. No tempo? max_over_time.
max_of() · scalar(max(...)) antes: NaN contamina e o piso […] salva.,max_of() · scalar(max(...)) antes: NaN contamina e o piso não salva.
max_of() · Escalar → ?,vector(...) para gravar em regra.
max_of() · Complete: Experimental. …,Experimental.
⚠️ max_of(): pegadinha «Só escalares». O que acontece / por quê?,"max_of(node_load1, 1) é erro de parse (expected type scalar ... got instant vector)."
⚠️ max_of(): pegadinha «NaN contamina». O que acontece / por quê?,"max_of(NaN, 80) = NaN, então o piso não protege contra scalar() de 0 ou 2+ séries."
⚠️ max_of(): pegadinha «Resultado sem labels». O que acontece / por quê?,"não dá para usar em by (...); para gravar, use vector(...)."
⚠️ max_of(): pegadinha «Experimental». O que acontece / por quê?,"pode mudar; a alternativa estável é clamp_min(vector(a), b)."
"⚠️ max_of(): pegadinha «max(a, b) não existe». O que acontece / por quê?",o agregador max recebe um vetor.
⚠️ max_of(): pegadinha «A ordem do scalar() importa». O que acontece / por quê?,"funções como ceil(), round(), abs() só aceitam vetor. ceil(scalar(fila) / 100) é erro de parse (expected type instant vector in call to function ""ceil"", got scalar). Faça a conta no vetor e converta no fim: scalar(ceil(fila / 100))."
max_over_time() · max_over_time(x[j]) = maior amostra […] na janela; max(x) = maior […] agora.,max_over_time() · max_over_time(x[j]) = maior amostra de cada série na janela; max(x) = maior entre séries agora.
max_over_time() · Pega […] que gráficos de baixa resolução escondem; use para memória/latência/fila e limits.,max_over_time() · Pega picos que gráficos de baixa resolução escondem; use para memória/latência/fila e limits.
max_over_time() · Counter?,max_over_time(rate(x[5m])[1h:]) (subquery).
max_over_time() · Ignora amostras de histograma; resultado sem […].,max_over_time() · Ignora amostras de histograma; resultado sem __name__.
max_over_time() · Quando foi o pico: ?,ts_of_max_over_time (experimental).
⚠️ max_over_time(): pegadinha «Um único scrape estranho domina». O que acontece / por quê?,"O max é sensível a outliers; às vezes o quantile_over_time(0.99, ...) é mais honesto."
⚠️ max_over_time(): pegadinha «Picos menores que o scrape interval não existem para o Prometheus». O que acontece / por quê?,"Se a memória subiu e desceu entre dois scrapes de 15s, nenhuma função recupera isso."
⚠️ max_over_time(): pegadinha «Subquery sem passo». O que acontece / por quê?,"Subquery sem passo ([10m:]) usa o evaluation_interval global. Em janelas longas ([1d:]), defina o passo ([1d:1m]) para não custar caro."
⚠️ max_over_time(): pegadinha «Resultado não tem __name__». O que acontece / por quê?,"Em joins/regras, lembre que o nome foi removido."
⚠️ max_over_time(): pegadinha «Histograms». O que acontece / por quê?,max_over_time ignora amostras de histograma (só floats).
"⚠️ max_over_time(): pegadinha «O resultado ""lembra"" do pico pela janela inteira». O que acontece / por quê?","Com [5m], um alerta max_over_time(x[5m]) > limite continua disparado por até 5 min depois que o valor normalizou."
"min_of() · min_of(a, b) = menor de […] → […].","min_of() · min_of(a, b) = menor de 2 escalares → teto."
min_of() · Vetor?,"clamp_max(v, x). Várias séries? min. No tempo? min_over_time."
"min_of() · scalar(max(...)) antes, senão NaN; NaN […].","min_of() · scalar(max(...)) antes, senão NaN; NaN contamina."
min_of() · Resultado escalar → ?,vector(...) para recording rule.
min_of() · Complete: Experimental. …,Experimental.
⚠️ min_of(): pegadinha «Só escalares». O que acontece / por quê?,"min_of(up, 1) → parse error: expected type scalar in call to function ""min_of"", got instant vector. Use scalar(...) ou clamp_max."
⚠️ min_of(): pegadinha «NaN contamina». O que acontece / por quê?,"min_of(NaN, 500) = NaN. E scalar() de 0 ou 2+ séries é NaN (painel 5a)."
⚠️ min_of(): pegadinha «Resultado é escalar». O que acontece / por quê?,"não tem labels; para gravar em recording rule, embrulhe com vector(...)."
⚠️ min_of(): pegadinha «Experimental». O que acontece / por quê?,"pode mudar/sumir; em Prometheus sem a flag, use clamp_max(vector(a), b)."
⚠️ min_of(): pegadinha «Não confunda com min()». O que acontece / por quê?,"min(a, b) não é válido (o agregador recebe um vetor)."
⚠️ min_of(): pegadinha «A ordem do scalar() importa». O que acontece / por quê?,"funções como ceil(), round(), abs() só aceitam vetor. ceil(scalar(fila) / 100) é erro de parse (expected type instant vector in call to function ""ceil"", got scalar). Faça a conta no vetor e converta no fim: scalar(ceil(fila / 100))."
min_over_time() · min_over_time(x[j]) = menor amostra […] na janela; min(x) = menor […] agora.,min_over_time() · min_over_time(x[j]) = menor amostra de cada série na janela; min(x) = menor entre séries agora.
"min_over_time() · Para recursos que […]: conexões livres, disco livre, réplicas disponíveis.","min_over_time() · Para recursos que acabam: conexões livres, disco livre, réplicas disponíveis."
min_over_time() · 0/1: ?,"min_over_time(up[10m]) == 0 = ""falhou alguma vez"" (E lógico no tempo)."
min_over_time() · Ausência ≠ 0: ?,série sumida não vira mínimo 0.
min_over_time() · Ignora histogramas; resultado sem […].,min_over_time() · Ignora histogramas; resultado sem __name__.
⚠️ min_over_time(): pegadinha «min_over_time(up[5m]) == 0 não pega scrape faltando». O que acontece / por quê?,"Se o target some (sem amostra), não há 0 para achar: a amostra simplesmente não existe. up resolve porque o Prometheus grava up=0 em falhas; para métricas de aplicação, use count_over_time."
⚠️ min_over_time(): pegadinha «Counter cru». O que acontece / por quê?,o mínimo é a amostra mais antiga (ou o valor logo após um reset). Não significa nada.
⚠️ min_over_time(): pegadinha «Outlier domina». O que acontece / por quê?,"Outlier domina (mesma pegadinha do max): um único scrape 0 por bug de coleta vira ""o mínimo""."
"⚠️ min_over_time(): pegadinha «O vale ""gruda"" pela janela inteira». O que acontece / por quê?","com [5m], o alerta segue ativo por até 5 min depois da recuperação."
⚠️ min_over_time(): pegadinha «Resultado sem __name__». O que acontece / por quê?,e histogramas ignorados (só amostras float entram).
minute() · minute() → ?,0-59 (UTC; igual ao local em fusos de hora cheia).
"minute() · ""Cron"": ?","minute() % N == k, minute() % 10 < 3."
minute() · Ignorar janela: ?,x unless on() (minute() < 3).
minute() · 1/0 em vez de filtro: ?,bool.
⚠️ minute(): pegadinha «Fuso quase não importa... mas importa às vezes». O que acontece / por quê?,"Brasília (UTC-3) tem offset de hora cheia: minute() é igual em UTC e BRT. Na Índia (UTC+5:30), Nepal (+5:45) ou Terra Nova (-3:30), o minuto local é diferente!"
⚠️ minute(): pegadinha «unless / and precisam de on()». O que acontece / por quê?,para combinar com métricas que têm labels.
⚠️ minute(): pegadinha «Filtro vs bool». O que acontece / por quê?,minute() < 3 some fora da janela; minute() < bool 3 devolve 0/1.
⚠️ minute(): pegadinha «Borda da janela + lookback». O que acontece / por quê?,"logo depois que a janela fecha, o valor avaliado ainda é o da última amostra (raspada antes). Dê uma folga de 1 min e use for:."
⚠️ minute(): pegadinha «Resolução do gráfico». O que acontece / por quê?,"com step de 1 min ou mais, janelas de 1-2 min podem ""pular"" pontos."
⚠️ minute(): pegadinha «Timestamps em ms». O que acontece / por quê?,→ / 1000.
month() · month() → ?,"1-12 (1 = jan), UTC."
month() · Trimestre: ?,ceil(month() / 3).
"month() · ""Vence este mês"": mês […] ano iguais, com scalar().","month() · ""Vence este mês"": mês e ano iguais, com scalar()."
month() · Alerta de expiração: ?,"x - time(), não month()."
⚠️ month(): pegadinha «1 = janeiro». O que acontece / por quê?,1 = janeiro (não 0 como no JavaScript).
⚠️ month(): pegadinha «Mês sem ano é ambíguo». O que acontece / por quê?,fevereiro de 2027 ≠ fevereiro de 2026. Combine com year().
⚠️ month(): pegadinha «UTC». O que acontece / por quê?,a virada do mês é às 21h de Brasília no último dia.
⚠️ month(): pegadinha «scalar() / on()». O que acontece / por quê?,para comparar com métricas que têm labels.
⚠️ month(): pegadinha «Argumento em segundos». O que acontece / por quê?,Argumento em segundos; ms → / 1000.
pi() · pi() → ?,"scalar 3.141592653589793, sem argumentos."
pi() · Em funções: ?,sin(vector(pi())); em aritmética: 2 * pi() * metric.
pi() · rpm → ?,m/s: 2 * pi() * r * rpm / 60; área: pi() * r ^ 2.
pi() · Onda: ?,sin(vector(2 * pi() * time() / P)).
⚠️ pi(): pegadinha «É escalar». O que acontece / por quê?,"sin(pi()), deg(pi()) dão erro de tipo. Use vector(pi())."
⚠️ pi(): pegadinha «Não aceita argumentos». O que acontece / por quê?,pi(3) é erro.
⚠️ pi(): pegadinha «Float». O que acontece / por quê?,"sin(π) = 1.22e-16, cos(π/2) = 6.1e-17. Nunca compare com == 0."
⚠️ pi(): pegadinha «Escalar em range query». O que acontece / por quê?,pi() num painel vira uma linha reta em 3.14159.
"predict_linear() · predict_linear(gauge[janela], t_segundos) = valor da […] daqui a t s.","predict_linear() · predict_linear(gauge[janela], t_segundos) = valor da reta de regressão daqui a t s."
predict_linear() · Clássico: ?,"predict_linear(node_filesystem_avail_bytes[6h], 4*3600) < 0."
predict_linear() · Janela proporcional ao horizonte (6h → 4h); janela curta + ruído = ?,falso positivo.
predict_linear() · Mesma reta do deriv; só […] e floats.,predict_linear() · Mesma reta do deriv; só gauges e floats.
predict_linear() · t é […] (não 4h).,predict_linear() · t é scalar em segundos (não 4h).
⚠️ predict_linear(): pegadinha «Janela curta». O que acontece / por quê?,para horizonte longo = alarmes falsos.
⚠️ predict_linear(): pegadinha «Saltos». O que acontece / por quê?,"Saltos (limpeza de disco, logrotate, restart) entortam a reta por um tempo igual à janela."
⚠️ predict_linear(): pegadinha «t em segundos». O que acontece / por quê?,"predict_linear(x[1h], 4) prevê 4 segundos, não 4 horas. Use 4*3600 ou 4 * 60 * 60."
⚠️ predict_linear(): pegadinha «Só floats». O que acontece / por quê?,native histograms são ignorados; +Inf/-Inf na janela → NaN.
⚠️ predict_linear(): pegadinha «Série nova». O que acontece / por quê?,com menos de 2 amostras → sem resultado (disco recém-montado não alerta).
present_over_time() · present_over_time(x[j]) = […] por série que teve ≥ 1 amostra na janela. […],present_over_time() · present_over_time(x[j]) = 1 por série que teve ≥ 1 amostra na janela. Nunca 0.
present_over_time() · Complete: Valor ignorado. Staleness …,Valor ignorado. Staleness markers não contam.
present_over_time() · count(present_over_time(x[j])) = séries […] no período.,present_over_time() · count(present_over_time(x[j])) = séries distintas no período.
present_over_time() · present_over_time(x[j]) unless x = séries que […].,present_over_time() · present_over_time(x[j]) unless x = séries que sumiram.
present_over_time() · Oposto: absent_over_time (1 quando […] existe).,present_over_time() · Oposto: absent_over_time (1 quando nada existe).
⚠️ present_over_time(): pegadinha «Nunca devolve 0». O que acontece / por quê?,Série ausente = série fora do resultado. present_over_time(x[5m]) == 0 nunca retorna nada.
⚠️ present_over_time(): pegadinha «Valor ignorado». O que acontece / por quê?,"uma amostra com valor 0 ou NaN conta como ""presente""."
⚠️ present_over_time(): pegadinha «Staleness markers não contam». O que acontece / por quê?,como presença.
⚠️ present_over_time(): pegadinha «Janela vs intervalo». O que acontece / por quê?,"para algo que aparece a cada N min, use janela > N senão haverá ""buracos"" de presença."
⚠️ present_over_time(): pegadinha «Resultado sem __name__». O que acontece / por quê?,"com um seletor que pega várias métricas (ex.: present_over_time({job=""api""}[1h])), séries de métricas diferentes com os mesmos labels colidem e a consulta falha com vector cannot contain metrics with the same labelset. Use um nome de métrica no seletor."
⚠️ present_over_time(): pegadinha «Custo». O que acontece / por quê?,count(present_over_time(kube_pod_info[30d])) lê todas as séries (e amostras) do mês: em clusters grandes é uma consulta cara. Prefira recording rules ou janelas menores.
"quantile_over_time() · quantile_over_time(φ, gauge[janela]): […], range vector depois, retorna instant vector (uma saída […]).","quantile_over_time() · quantile_over_time(φ, gauge[janela]): φ primeiro, range vector depois, retorna instant vector (uma saída por série)."
"quantile_over_time() · Percentil das amostras raspadas, não dos eventos. Latência de requisições → ?",histogram + histogram_quantile.
quantile_over_time() · quantile (operador) = ?,entre séries; quantile_over_time = ao longo do tempo; histogram_quantile = buckets.
"quantile_over_time() · φ fora de [0,1] → ?",±Inf. Poucas amostras → interpolação estranha.
quantile_over_time() · Complete: Use para alertas robustos a agulhas (p90/p95) e …,"Use para alertas robustos a agulhas (p90/p95) e capacity planning (p99 em janelas longas, via recording rule)."
"⚠️ quantile_over_time(): pegadinha «É o percentil das AMOSTRAS, não dos eventos». O que acontece / por quê?","Um gauge de ""latência da última requisição"" raspado a cada 5s ignora todas as requisições entre um scrape e outro. Um p99 de verdade de requisições só vem de histogram (ou summary)."
⚠️ quantile_over_time(): pegadinha «Poucas amostras». O que acontece / por quê?,→ interpolação gera valores que nunca existiram.
"⚠️ quantile_over_time(): pegadinha «φ fora de [0,1]». O que acontece / por quê?","→ ±Inf, sem erro, só um warning."
⚠️ quantile_over_time(): pegadinha «O argumento φ vem PRIMEIRO». O que acontece / por quê?,"quantile_over_time(0.95, x[5m]), não quantile_over_time(x[5m], 0.95)."
⚠️ quantile_over_time(): pegadinha «Todas as amostras têm o mesmo peso». O que acontece / por quê?,"Todas as amostras têm o mesmo peso, mesmo que não estejam igualmente espaçadas (ex.: buraco de scrape)."
⚠️ quantile_over_time(): pegadinha «Histogramas nativos são ignorados». O que acontece / por quê?,só amostras float entram no cálculo.
⚠️ quantile_over_time(): pegadinha «Percentis não se somam nem se tiram média». O que acontece / por quê?,"avg(quantile_over_time(0.95, ...)) entre pods não é o p95 do serviço."
rad() · rad(x) = x · π/180: […]. Inverso: deg().,rad() · rad(x) = x · π/180: graus → rad. Inverso: deg().
rad() · Padrão: ?,"sin(rad(x_degrees)), cos(rad(...)), tan(rad(...))."
"rad() · Esquecer não dá erro, dá […].","rad() · Esquecer não dá erro, dá lixo plausível."
rad() · Remove […]; histogramas ignorados.,rad() · Remove __name__; histogramas ignorados.
"⚠️ rad(): pegadinha «Sem erro, só resultado errado». O que acontece / por quê?",sin(30) é válido e dá -0.988.
⚠️ rad(): pegadinha «Verifique a unidade do exporter». O que acontece / por quê?,"Verifique a unidade do exporter (nome _degrees vs _radians, e o HELP da métrica)."
⚠️ rad(): pegadinha «Arredondamento». O que acontece / por quê?,sin(rad(30)) = 0.49999999999999994; não compare com == 0.5.
rad() · Remove […]; histogramas ignorados.,rad() · Remove __name__; histogramas ignorados.
range() · range() = end() - start() = duração do gráfico; […] em instant query.,range() · range() = end() - start() = duração do gráfico; 0 em instant query.
range() · Total do período visível: ?,increase(x[range()] @ end()).
range() · Média/máx. da tela: ?,avg_over_time(x[range()] @ end()).
range() · Em stat: ?,instant: false (ou $__range). Em alerta: janela fixa.
⚠️ range(): pegadinha «Instant query → range() = 0». O que acontece / por quê?,"→ x[range()] dá erro ""duration must be greater than 0""."
⚠️ range(): pegadinha «Sem @ end()». O que acontece / por quê?,"Sem @ end(), increase(x[range()]) num gráfico calcula, em cada ponto, a janela de 15 min terminando naquele ponto (uma curva, não uma constante; e a borda esquerda olha 15 min para trás, antes do gráfico)."
⚠️ range(): pegadinha «Experimental». O que acontece / por quê?,precisa da feature flag.
⚠️ range(): pegadinha «Janelas grandes são caras». O que acontece / por quê?,"[range()] num gráfico de 30 dias lê 30 dias de amostras em cada ponto (com @ end(), uma vez só; o Prometheus otimiza @ para avaliar uma vez)."
rate() · rate(counter[janela]) → ?,"média por segundo na janela, compensa resets, extrapola as bordas."
rate() · Janela ≥ 4× scrape interval. No Grafana use […].,rate() · Janela ≥ 4× scrape interval. No Grafana use $__rate_interval.
rate() · […] (nunca o contrário).,rate() · rate → depois sum/avg (nunca o contrário).
rate() · Alertas e recording rules: ?,"rate. Gráfico nervoso: irate. ""Quantos no total?"": increase."
rate() · Gauge?,Não. Use deriv / delta.
⚠️ rate(): pegadinha «Janela curta demais». O que acontece / por quê?,"Janela curta demais ([10s] com scrape de 15s): se houver < 2 amostras na janela, nenhum resultado."
⚠️ rate(): pegadinha «Extrapolação». O que acontece / por quê?,"rate e increase extrapolam até as bordas da janela, então valores inteiros viram fracionados. Não é bug."
⚠️ rate(): pegadinha «rate(sum(...))». O que acontece / por quê?,"errado, ver query 4."
⚠️ rate(): pegadinha «Usar em gauge». O que acontece / por quê?,"qualquer queda do gauge vira ""reset"" e o número fica sem sentido."
⚠️ rate(): pegadinha «$__rate_interval no Grafana». O que acontece / por quê?,"em dashboards, prefira rate(x[$__rate_interval]), que ajusta a janela ao zoom e ao scrape interval automaticamente."
"resets() · resets(counter[janela]) = nº de […] entre amostras consecutivas (inteiro, sem extrapolação).","resets() · resets(counter[janela]) = nº de quedas entre amostras consecutivas (inteiro, sem extrapolação)."
resets() · Sinal de […] do processo; alerta de crashloop: resets(x[15m]) > 3.,resets() · Sinal de restart do processo; alerta de crashloop: resets(x[15m]) > 3.
resets() · Não use em gauge. Para gauges: ?,changes (quantas mudanças) / delta (quanto mudou).
resets() · rate/[…] já compensam resets sozinhos.,resets() · rate/increase já compensam resets sozinhos.
resets() · k8s: counter de restarts → ?,increase(kube_pod_container_status_restarts_total[...]).
"⚠️ resets(): pegadinha «Restart entre dois scrapes que ""volta alto""». O que acontece / por quê?","se o processo reinicia e, antes do próximo scrape, o counter já passou do valor anterior, a queda nunca é vista. Com counters lentos e scrape espaçado isso é raro; com counters rápidos pode acontecer."
⚠️ resets(): pegadinha «Série nova ≠ reset». O que acontece / por quê?,"se o restart muda algum label (ex.: pod=""api-7f9c"" → pod=""api-8a1b""), são duas séries diferentes; nenhuma delas tem queda, resets() = 0. Em Kubernetes isso é comum: agregue por algo estável ou use kube_pod_container_status_restarts_total."
⚠️ resets(): pegadinha «Não tem extrapolação». O que acontece / por quê?,"Não tem extrapolação (diferente de increase), então janelas diferentes dão resultados proporcionais só ""em média""."
⚠️ resets(): pegadinha «Qualquer queda conta». O que acontece / por quê?,"1000 → 999 é um reset. Em gauges, isso vira lixo."
⚠️ resets(): pegadinha «Troca float ↔ histogram». O que acontece / por quê?,também conta como reset.
"round() · round(v, to_nearest=1): múltiplo de to_nearest mais próximo; to_nearest é […], pode ser fração.","round() · round(v, to_nearest=1): múltiplo de to_nearest mais próximo; to_nearest é escalar, pode ser fração."
